ID,Name,Category,URL
214,Punch_Forward_with_Both_Fists,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Punch_Forward_with_Both_Fists.gif
215,High_Kick,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/High_Kick.gif
216,Lunge_Spin_Kick,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Lunge_Spin_Kick.gif
217,Sweeping_Kick,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sweeping_Kick.gif
218,Step_in_High_Kick,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Step_in_High_Kick.gif
219,Right_Hand_Sword_Slash,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Right_Hand_Sword_Slash.gif
220,Shield_Push_Left,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Shield_Push_Left.gif
221,Charged_Upward_Slash,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Charged_Upward_Slash.gif
222,Draw_and_Shoot_from_Back,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Draw_and_Shoot_from_Back.gif
223,Draw_and_Shoot_from_Back_1,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Draw_and_Shoot_from_Back_1.gif
224,Archery_Shot,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Archery_Shot.gif
225,Archery_Shot_1,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Archery_Shot_1.gif
226,Archery_Shot_2,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Archery_Shot_2.gif
227,Archery_Shot_3,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Archery_Shot_3.gif
228,Walk_Forward_with_Bow_Aimed,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Forward_with_Bow_Aimed.gif
229,Draw_and_Shoot_from_Back_2,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Draw_and_Shoot_from_Back_2.gif
230,Walk_Backward_with_Bow_Aimed,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Bow_Aimed.gif
231,Archery_Aim_with_Lateral_Scan,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Archery_Aim_with_Lateral_Scan.gif
232,Cowboy_Quick_Draw_Shooting,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cowboy_Quick_Draw_Shooting.gif
233,Walk_Backward_While_Shooting,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_While_Shooting.gif
234,Walk_Forward_While_Shooting,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Forward_While_Shooting.gif
235,Forward_Roll_and_Fire,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Forward_Roll_and_Fire.gif
236,Draw_and_Shoot_Left,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Draw_and_Shoot_Left.gif
237,Charged_Axe_Chop,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Charged_Axe_Chop.gif
238,Axe_Spin_Attack,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Axe_Spin_Attack.gif
239,Crouch_Pull_and_Throw,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_Pull_and_Throw.gif
240,Thrust_Slash,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Thrust_Slash.gif
241,Weapon_Combo_2,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Weapon_Combo_2.gif
242,Charged_Slash,AttackingwithWeapon,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Charged_Slash.gif
243,Idle_3,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_3.gif
244,Idle_4,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_4.gif
245,Idle_5,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_5.gif
246,Idle_6,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_6.gif
247,Idle_7,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_7.gif
248,Idle_8,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_8.gif
249,Idle_9,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_9.gif
250,Idle_10,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_10.gif
251,Idle_11,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_11.gif
252,Idle_12,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_12.gif
253,Idle_13,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_13.gif
254,Idle_14,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_14.gif
255,Angry_Ground_Stomp,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Angry_Ground_Stomp.gif
256,Angry_Ground_Stomp_1,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Angry_Ground_Stomp_1.gif
257,Angry_Ground_Stomp_2,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Angry_Ground_Stomp_2.gif
258,CrouchLookAroundBow,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/CrouchLookAroundBow.gif
259,Step_Forward_and_Push,Pushing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Step_Forward_and_Push.gif
260,Push_Forward_and_Stop,Pushing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Push_Forward_and_Stop.gif
261,Push_and_Walk_Forward,Pushing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Push_and_Walk_Forward.gif
262,Crouch_and_Push_Forward,Pushing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_and_Push_Forward.gif
263,Sleep_on_Desk,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sleep_on_Desk.gif
264,Cough_While_Sleeping,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cough_While_Sleeping.gif
265,Groan_Holding_Stomach_in_Sleep,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Groan_Holding_Stomach_in_Sleep.gif
266,Lie_Down_Hands_Spread,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Lie_Down_Hands_Spread.gif
267,Sleep_Normally,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sleep_Normally.gif
268,Sit_and_Doze_Off,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_and_Doze_Off.gif
269,sleep,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/sleep.gif
270,Toss_and_Turn,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Toss_and_Turn.gif
271,Wake_Up_and_Look_Up,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wake_Up_and_Look_Up.gif
272,Lie_on_Chair_Sunbathe_and_Sleep,Sleeping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Lie_on_Chair_Sunbathe_and_Sleep.gif
273,Male_Run_Forward_Pick_Up_Left,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Male_Run_Forward_Pick_Up_Left.gif
274,Female_Crouch_Pick_Up_Place_Side,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Crouch_Pick_Up_Place_Side.gif
275,Female_Run_Forward_Pick_Up_Right,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Run_Forward_Pick_Up_Right.gif
276,Male_Bend_Over_Pick_Up,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Male_Bend_Over_Pick_Up.gif
277,Female_Crouch_Pick_Fruit_Basket_Stand,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Crouch_Pick_Fruit_Basket_Stand.gif
278,Female_Stand_Pick_Fruit_Basket,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Stand_Pick_Fruit_Basket.gif
279,Female_Crouch_Pick_Gun_Point_Forward,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Crouch_Pick_Gun_Point_Forward.gif
280,Female_Crouch_Pick_Throw_Forward,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Crouch_Pick_Throw_Forward.gif
281,Female_Bend_Over_Pick_Up_Inspect,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Bend_Over_Pick_Up_Inspect.gif
282,Female_Walk_Pick_Put_In_Pocket,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Walk_Pick_Put_In_Pocket.gif
283,Pull_Radish,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Pull_Radish.gif
284,Collect_Object,PickingUpItem,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Collect_Object.gif
285,open_door,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/open_door.gif
286,open_door_1,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/open_door_1.gif
287,open_door_2,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/open_door_2.gif
288,open_door_3,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/open_door_3.gif
289,open_door_4,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/open_door_4.gif
290,Wave_One_Hand,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wave_One_Hand.gif
291,Wave_for_Help,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wave_for_Help.gif
292,Gesture_with_Hand_on_Gun,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Gesture_with_Hand_on_Gun.gif
293,Wave_for_Help_1,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wave_for_Help_1.gif
294,Wave_for_Help_2,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wave_for_Help_2.gif
295,Wave_for_Help_3,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wave_for_Help_3.gif
296,Wave_for_Help_4,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wave_for_Help_4.gif
297,Personalized_Gesture,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Personalized_Gesture.gif
298,Cheer_with_Both_Hands_Up,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cheer_with_Both_Hands_Up.gif
299,Stand_Clap_and_Sit_Down,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Clap_and_Sit_Down.gif
300,Sit_Cheer_with_Left_Hand,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_Cheer_with_Left_Hand.gif
301,Cheer_with_Both_Hands_1,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cheer_with_Both_Hands_1.gif
302,Stand_Wave_and_Sit_Down,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Wave_and_Sit_Down.gif
303,Cheer_with_Both_Hands,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cheer_with_Both_Hands.gif
304,Seated_Fist_Pump,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Seated_Fist_Pump.gif
305,Stand_Cheer_and_Sit_Down,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Cheer_and_Sit_Down.gif
306,Cheer_with_One_Hand_Up,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cheer_with_One_Hand_Up.gif
307,Sitting_Answering_Questions,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sitting_Answering_Questions.gif
308,Talk_Passionately,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Talk_Passionately.gif
309,Talk_with_Left_Hand_on_Hip,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Talk_with_Left_Hand_on_Hip.gif
310,Talk_with_Left_Hand_Raised,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Talk_with_Left_Hand_Raised.gif
311,Stand_Talking_Angry,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Talking_Angry.gif
312,Phone_Conversation,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Phone_Conversation.gif
313,Talk_with_Hands_Open,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Talk_with_Hands_Open.gif
314,Talk_with_Right_Hand_Open,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Talk_with_Right_Hand_Open.gif
315,Hand_on_Hip_Gesture,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hand_on_Hip_Gesture.gif
316,Headache_Relief,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Headache_Relief.gif
317,Shrug,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Shrug.gif
318,Scheming_Hand_Rub,Interacting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Scheming_Hand_Rub.gif
319,air_squat,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/air_squat.gif
320,bicep_curl,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/bicep_curl.gif
321,bicycle_crunch,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/bicycle_crunch.gif
322,circle_crunch,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/circle_crunch.gif
323,golf_drive,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/golf_drive.gif
324,idle_to_push_up,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/idle_to_push_up.gif
325,jump_push_up,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/jump_push_up.gif
326,jumping_jacks,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/jumping_jacks.gif
327,kettlebell_swing,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/kettlebell_swing.gif
328,push_up_to_idle,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/push_up_to_idle.gif
329,push_up,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/push_up.gif
330,situps,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/situps.gif
331,Sumo_High_Pull,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sumo_High_Pull.gif
333,Look_Around_Dumbfounded,LookingAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Look_Around_Dumbfounded.gif
334,Lower_Weapon_Look_Raise,LookingAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Lower_Weapon_Look_Raise.gif
335,Axe_Breathe_and_Look_Around,LookingAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Axe_Breathe_and_Look_Around.gif
336,Long_Breathe_and_Look_Around,LookingAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Long_Breathe_and_Look_Around.gif
337,Torch_Look_Around,LookingAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Torch_Look_Around.gif
338,Short_Breathe_and_Look_Around,LookingAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Short_Breathe_and_Look_Around.gif
339,Walking_Scan_with_Sudden_Look_Back,LookingAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walking_Scan_with_Sudden_Look_Back.gif
340,Crawl_and_Look_Back,LookingAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crawl_and_Look_Back.gif
341,Walk_Slowly_and_Look_Around,LookingAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Slowly_and_Look_Around.gif
342,Stand_and_Drink,Drinking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_and_Drink.gif
343,Sit_and_Drink,Drinking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_and_Drink.gif
344,Stand_Up1,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up1.gif
345,Stand_Up2,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up2.gif
346,Stand_Up3,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up3.gif
347,Stand_Up4,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up4.gif
348,Stand_Up5,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up5.gif
349,Stand_Up6,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up6.gif
350,Stand_Up7,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up7.gif
351,Stand_Up8,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up8.gif
352,Stand_Up9,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up9.gif
353,Stand_Up10,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_Up10.gif
354,Sitting_Clap,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sitting_Clap.gif
355,Sit_Finger_Wag_No,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_Finger_Wag_No.gif
356,Sit_Hands_on_Head_Lean_Back,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_Hands_on_Head_Lean_Back.gif
357,Sit_Thumbs_Up_Right,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_Thumbs_Up_Right.gif
358,Sit_Shout_Hands_on_Mouth,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_Shout_Hands_on_Mouth.gif
359,Look_Back_and_Sit,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Look_Back_and_Sit.gif
360,Sit_to_standTransition_Female_2,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_to_standTransition_Female_2.gif
361,Sit_Dodge,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_Dodge.gif
362,Sit_Cross_Legged,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_Cross_Legged.gif
363,Sit_Cross_Legged_on_Floor,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_Cross_Legged_on_Floor.gif
364,Sit_on_Chair_Arms_Crossed,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_on_Chair_Arms_Crossed.gif
365,Kneel_on_One_Knee_and_Stand,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Kneel_on_One_Knee_and_Stand.gif
366,falling_down,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/falling_down.gif
367,SideLying_Reach_Help,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/SideLying_Reach_Help.gif
368,Angry_To_Tantrum_Sit,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Angry_To_Tantrum_Sit.gif
369,Lie_Back_Leg_Swing,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Lie_Back_Leg_Swing.gif
370,Stand_To_Side_Lying,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_To_Side_Lying.gif
371,Sit_Lie_Bed,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sit_Lie_Bed.gif
372,Prone_Reach_Help,Transitioning,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Prone_Reach_Help.gif
375,Handstand_Flip,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Handstand_Flip.gif
376,Punch_Pose,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Punch_Pose.gif
377,Relax_arms_then_strike_battle_pose,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Relax_arms_then_strike_battle_pose.gif
378,Large_step_then_high_kick,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Large_step_then_high_kick.gif
379,Side_jumps_in_horse_stance,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Side_jumps_in_horse_stance.gif
381,Step_Right_for_Exercise,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Step_Right_for_Exercise.gif
382,Jump_and_Slam_Back_Down,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_and_Slam_Back_Down.gif
384,Quick_Step_and_Spin_Dodge,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Quick_Step_and_Spin_Dodge.gif
385,Boxing_Warmup,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Boxing_Warmup.gif
386,Zombie_Scream,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Zombie_Scream.gif
387,Half_Squat_with_Thumb_Up,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Half_Squat_with_Thumb_Up.gif
388,Show_Both_Arm_Muscles,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Show_Both_Arm_Muscles.gif
389,Grip_and_Throw_Down,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Grip_and_Throw_Down.gif
390,Stand_on_Pole_and_Balance,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stand_on_Pole_and_Balance.gif
391,Head_Hold_in_Pain,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Head_Hold_in_Pain.gif
392,Ground_Flip_and_Sweep_Up,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Ground_Flip_and_Sweep_Up.gif
393,baseball_pitching,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/baseball_pitching.gif
394,Backflip_and_Hooks,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Backflip_and_Hooks.gif
395,Breakdance_1990,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Breakdance_1990.gif
396,Burpee_Exercise,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Burpee_Exercise.gif
397,360_Power_Spin_Jump,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/360_Power_Spin_Jump.gif
398,Crouch_Charge_and_Throw,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_Charge_and_Throw.gif
399,Step_Step_Turn_Kick,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Step_Step_Turn_Kick.gif
401,Sprint_Roll_and_Flip,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sprint_Roll_and_Flip.gif
402,Run_and_Leap,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Run_and_Leap.gif
403,Victory_Fist_Pump,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Victory_Fist_Pump.gif
404,Crouch_and_Step_Back,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_and_Step_Back.gif
405,Joyful_Dance_with_Hand_Sway,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Joyful_Dance_with_Hand_Sway.gif
406,Thomas_Flair_to_Jump_Up,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Thomas_Flair_to_Jump_Up.gif
407,Wall_Push_Jump_and_Flip,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wall_Push_Jump_and_Flip.gif
408,Jazz_Hands,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jazz_Hands.gif
409,Finger_Wag_No,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Finger_Wag_No.gif
410,Kick_a_Soccer_Ball,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Kick_a_Soccer_Ball.gif
411,Neck_Slashing_Gesture,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Neck_Slashing_Gesture.gif
412,victory,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/victory.gif
413,Backflip_and_Rise,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Backflip_and_Rise.gif
414,Double_kick_forward,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Double_kick_forward.gif
415,Happy_Sway_Standing,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Happy_Sway_Standing.gif
416,Hit_in_Back_While_Running,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hit_in_Back_While_Running.gif
417,Hop_with_Arms_Raised,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hop_with_Arms_Raised.gif
